user_id,age,sex,occupation
4032,43,M,Programmer
4033,43,M,Doctor
4034,43,M,Other
4035,36,M,College
4036,43,M,Educator
4037,68,M,Self-employed
4038,68,M,Doctor
4039,43,M,Self-employed
4040,43,M,Writer
4041,36,M,Administrator
4042,53,M,Scientist
4043,43,F,Scientist
4044,53,F,Administrator
4045,74,M,Retired
4046,63,M,Technician
4047,36,M,College
4048,53,F,Educator
4049,63,M,Lawyer
4050,53,M,Doctor
4051,36,M,Sales
4052,43,M,Artist
4053,43,M,Tradesman
4054,53,M,Administrator
4055,68,M,Other
4056,19,M,Student
4057,53,M,Doctor
4058,43,M,Doctor
4059,43,M,Sales
4060,43,M,Tradesman
4061,68,M,Doctor
4062,43,M,Executive
4063,53,F,Educator
4064,63,M,Other
4065,63,F,Customer Service
4066,43,M,Other
4067,63,M,Writer
4068,74,M,Administrator
4069,53,M,Scientist
4070,43,M,Scientist
4071,43,M,Technician
4072,68,M,Doctor
4073,43,M,Doctor
4074,53,M,Doctor
4075,43,M,Self-employed
4076,43,M,Technician
4077,53,F,Artist
4078,43,M,Scientist
4079,53,M,Technician
4080,53,M,Educator
4081,36,M,Programmer
4082,43,M,Writer
4083,74,M,Sales
4084,74,M,Retired
4085,43,F,Doctor
4086,19,F,Student
4087,19,M,College
4088,43,M,Administrator
4089,43,M,Executive
4090,74,M,Doctor
4091,43,M,Technician
4092,43,F,Other
4093,43,M,College
4094,43,M,Technician
4095,43,M,Other
4096,43,M,Scientist
4097,43,M,Executive
4098,53,M,Executive
4099,53,M,Technician
4100,74,M,Doctor
4101,36,M,College
4102,19,M,Student
4103,36,M,Self-employed
4104,36,M,Self-employed
4105,68,M,Executive
4106,43,M,Self-employed
4107,43,F,Other
4108,53,M,Technician
4109,53,M,Administrator
4110,63,F,Executive
4111,43,M,Scientist
4112,63,M,Tradesman
4113,53,M,Technician
4114,53,M,Sales
4115,43,M,Scientist
4116,53,M,Executive
4117,36,M,College
4118,43,M,Administrator
4119,68,M,Educator
4120,43,M,Self-employed
4121,63,M,Executive
4122,36,M,Unemployed
4123,43,F,College
4124,43,M,Tradesman
4125,53,M,Artist
4126,43,M,Technician
4127,68,M,Technician
4128,53,M,Doctor
4129,74,M,Lawyer
4130,53,M,Doctor
4131,63,M,Executive
4132,43,M,Technician
4133,63,M,College
4134,63,F,Programmer
4135,19,M,Student
4136,68,M,Self-employed
4137,43,M,Executive
4138,43,M,Executive
4139,74,M,Sales
4140,43,M,Other
4141,53,M,Technician
4142,74,M,Executive
4143,43,F,Customer Service
4144,36,M,College
4145,68,F,Educator
4146,53,M,Technician
4147,68,F,Executive
4148,53,F,Executive
4149,53,M,Educator
4150,43,M,Other
4151,63,M,Writer
4152,43,M,Sales
4153,68,M,Technician
4154,43,M,Educator
4155,68,M,Technician
4156,74,M,Writer
4157,68,M,Tradesman
4158,19,F,Student
4159,68,F,Homemaker
4160,53,M,Writer
4161,63,M,Other
4162,43,F,Sales
4163,74,M,Executive
4164,53,M,Educator
4165,43,F,Sales
4166,43,F,Executive
4167,43,M,Writer
4168,63,F,Doctor
4169,68,M,Other
4170,63,M,Executive
4171,74,M,Self-employed
4172,53,M,Executive
4173,36,F,Lawyer
4174,53,F,Administrator
4175,53,M,Other
4176,63,M,Executive
4177,53,M,Technician
4178,68,F,Self-employed
4179,53,F,Writer
4180,74,M,Retired
4181,43,F,Executive
4182,43,M,Tradesman
4183,43,M,Educator
4184,68,M,Executive
4185,43,M,Sales
4186,43,M,Executive
4187,74,F,Writer
4188,68,M,Executive
4189,53,M,Sales
4190,63,M,Technician
4191,63,F,Scientist
4192,53,M,Technician
4193,74,M,Retired
4194,36,M,College
4195,74,F,Retired
4196,53,M,Sales
4197,63,F,Educator
4198,36,M,College
4199,43,F,Homemaker
4200,63,M,Executive
4201,43,F,Other
4202,43,M,Executive
4203,43,M,Tradesman
4204,53,M,Executive
4205,43,F,Scientist
4206,53,F,Educator
4207,53,M,Educator
4208,53,F,Other
4209,74,M,Other
4210,43,M,Technician
4211,63,M,Customer Service
4212,74,M,Tradesman
4213,53,M,Executive
4214,43,F,Other
4215,43,M,Executive
4216,43,M,Technician
4217,36,M,College
4218,68,M,Technician
4219,53,M,Technician
4220,53,M,Other
4221,53,M,College
4222,63,F,Technician
4223,53,F,Technician
4224,63,F,Educator
4225,43,F,Administrator
4226,53,F,Doctor
4227,43,M,Unemployed
4228,68,M,Tradesman
4229,53,M,Technician
4230,74,M,Retired
4231,68,F,Tradesman
4232,53,F,Writer
4233,53,M,College
4234,63,F,Administrator
4235,68,M,Artist
4236,43,F,Administrator
4237,43,M,Sales
4238,53,M,Self-employed
4239,68,M,Executive
4240,53,M,Technician
4241,53,M,Executive
4242,68,M,Executive
4243,74,M,Executive
4244,53,M,Technician
4245,68,M,Programmer
4246,53,F,Executive
4247,43,M,College
4248,43,M,College
4249,36,F,Technician
4250,68,F,Other
4251,63,M,Executive
4252,53,F,Administrator
4253,63,M,Lawyer
4254,43,M,Technician
4255,68,M,Programmer
4256,19,F,Artist
4257,68,M,Self-employed
4258,43,M,Technician
4259,53,M,Technician
4260,43,M,Self-employed
4261,53,F,Doctor
4262,53,F,Doctor
4263,43,M,Executive
4264,63,M,Educator
4265,43,M,Programmer
4266,74,M,Retired
4267,53,M,Executive
4268,63,F,Writer
4269,53,M,Tradesman
4270,63,M,Executive
4271,53,M,Executive
4272,63,M,Technician
4273,63,M,Retired
4274,63,F,Educator
4275,63,F,Self-employed
4276,63,F,Other
4277,53,M,Self-employed
4278,63,F,Executive
4279,43,M,Self-employed
4280,53,M,Technician
4281,74,M,Retired
4282,53,M,Other
4283,43,F,Homemaker
4284,68,M,Executive
4285,53,M,Other
4286,53,M,Technician
4287,43,M,Executive
4288,43,F,Homemaker
4289,53,M,Sales
4290,43,M,Technician
4291,53,M,Sales
4292,43,M,Other
4293,63,F,Homemaker
4294,19,M,Student
4295,36,M,Tradesman
4296,74,M,Doctor
4297,63,M,Scientist
4298,36,F,Sales
4299,43,F,Artist
4300,36,F,College
4301,53,M,Lawyer
4302,68,M,Educator
4303,43,M,Artist
4304,36,M,Other
4305,63,F,Technician
4306,63,M,Executive
4307,43,M,Other
4308,43,M,Other
4309,43,M,Other
4310,43,M,College
4311,68,M,Retired
4312,43,M,Tradesman
4313,43,F,Executive
4314,43,M,Technician
4315,36,M,College
4316,43,M,Doctor
4317,53,F,Sales
4318,43,M,Customer Service
4319,53,M,Executive
4320,43,M,Customer Service
4321,63,M,Executive
4322,68,F,Doctor
4323,36,M,College
4324,43,M,Customer Service
4325,43,M,Other
4326,63,F,Retired
4327,53,M,Technician
4328,68,M,Administrator
4329,43,F,Sales
4330,63,F,Doctor
4331,53,M,Doctor
4332,43,F,Administrator
4333,68,M,Artist
4334,43,M,Educator
4335,53,M,Other
4336,43,F,Other
4337,36,M,Writer
4338,36,F,Customer Service
4339,43,M,Artist
4340,43,F,Technician
4341,53,M,Technician
4342,43,M,Other
4343,43,M,Programmer
4344,43,M,Educator
4345,43,F,Sales
4346,36,M,Technician
4347,36,F,Writer
4348,63,M,Other
4349,36,M,Artist
4350,36,M,Artist
4351,43,M,Programmer
4352,36,M,College
4353,43,M,Executive
4354,53,M,Sales
4355,68,M,Sales
4356,53,M,Self-employed
4357,53,F,Homemaker
4358,53,M,Technician
4359,36,M,College
4360,43,F,Homemaker
4361,53,M,Scientist
4362,43,M,Technician
4363,53,M,Sales
4364,43,M,Tradesman
4365,68,F,Self-employed
4366,36,M,Scientist
4367,53,M,Other
4368,36,M,Technician
4369,68,M,Executive
4370,43,M,Self-employed
4371,36,F,College
4372,53,M,Technician
4373,68,M,Programmer
4374,36,M,College
4375,43,F,Customer Service
4376,43,F,Customer Service
4377,43,M,Other
4378,36,M,Technician
4379,43,M,College
4380,43,F,Educator
4381,43,M,College
4382,43,M,Tradesman
4383,36,F,College
4384,43,M,Other
4385,43,M,College
4386,43,M,Customer Service
4387,36,F,College
4388,63,M,Administrator
4389,43,M,College
4390,43,M,Other
4391,36,F,College
4392,36,M,College
4393,36,M,College
4394,43,M,College
4395,68,M,Doctor
4396,36,M,Educator
4397,36,M,College
4398,36,F,College
4399,36,F,College
4400,36,F,College
4401,36,M,College
4402,36,F,Sales
4403,43,M,Scientist
4404,43,M,Educator
4405,43,M,Sales
4406,43,M,Self-employed
4407,36,M,College
4408,63,F,Artist
4409,43,M,Sales
4410,36,M,Unemployed
4411,36,M,College
4412,36,M,College
4413,19,M,Retired
4414,43,M,College
4415,36,M,Other
4416,36,M,College
4417,43,M,Scientist
4418,68,F,Other
4419,63,F,Programmer
4420,43,M,Scientist
4421,63,M,Other
4422,43,M,Customer Service
4423,36,M,College
4424,43,M,Executive
4425,53,M,Executive
4426,63,M,Technician
4427,36,M,Other
4428,43,M,Sales
4429,43,M,Customer Service
4430,43,F,Other
4431,19,M,Sales
4432,43,M,Programmer
4433,43,M,Other
4434,53,F,Executive
4435,43,M,Executive
4436,43,M,Programmer
4437,53,F,Customer Service
4438,68,M,Other
4439,53,M,Doctor
4440,53,M,Educator
4441,36,M,College
4442,68,M,Scientist
4443,74,M,Artist
4444,43,F,Programmer
4445,43,M,Administrator
4446,36,M,Tradesman
4447,63,M,Customer Service
4448,43,M,Sales
4449,43,M,Programmer
4450,43,M,Scientist
4451,43,M,Sales
4452,43,F,Executive
4453,53,M,Other
4454,43,M,Writer
4455,53,M,Executive
4456,53,F,Artist
4457,53,M,Sales
4458,43,F,College
4459,43,M,Educator
4460,43,M,Sales
4461,43,M,Writer
4462,43,F,Other
4463,68,M,Executive
4464,68,F,Educator
4465,36,M,College
4466,53,M,Lawyer
4467,68,F,Doctor
4468,53,F,Executive
4469,63,F,Programmer
4470,53,M,Programmer
4471,43,M,Doctor
4472,63,F,Self-employed
4473,53,M,Educator
4474,53,M,Executive
4475,36,M,College
4476,63,M,Educator
4477,43,M,Executive
4478,19,M,Programmer
4479,68,M,Retired
4480,43,M,Other
4481,43,M,Tradesman
4482,53,F,Educator
4483,43,F,Doctor
4484,43,F,Technician
4485,43,M,College
4486,53,M,Farmer
4487,43,M,Executive
4488,53,M,Executive
4489,36,M,College
4490,53,M,Customer Service
4491,36,M,College
4492,74,M,Retired
4493,19,F,Student
4494,63,M,Other
4495,36,M,College
4496,63,M,Artist
4497,68,M,Other
4498,68,M,Executive
4499,43,M,Doctor
4500,68,M,Executive
4501,43,M,Technician
4502,68,M,Other
4503,74,M,Educator
4504,43,F,Other
4505,68,M,Executive
4506,68,M,Self-employed
4507,36,M,College
4508,43,M,Writer
4509,43,M,Executive
4510,63,M,Executive
4511,53,M,Executive
4512,43,M,Educator
4513,74,M,Other
4514,36,M,Administrator
4515,74,M,Retired
4516,36,M,College
4517,36,F,Educator
4518,43,M,Other
4519,68,M,Executive
4520,43,M,College
4521,53,M,Programmer
4522,63,M,Educator
4523,36,M,Artist
4524,43,M,Artist
4525,43,M,Sales
4526,43,M,Writer
4527,36,M,Other
4528,43,M,Sales
4529,53,M,Doctor
4530,53,F,Educator
4531,36,M,College
4532,43,M,Executive
4533,43,M,Programmer
4534,36,M,College
4535,36,M,Unemployed
4536,36,M,Programmer
4537,63,F,Educator
4538,43,M,Programmer
4539,53,M,Unemployed
4540,43,F,Sales
4541,19,M,Student
4542,53,M,Other
4543,43,M,Artist
4544,74,M,Educator
4545,43,M,Self-employed
4546,43,M,Executive
4547,36,M,Programmer
4548,36,M,Artist
4549,19,F,Student
4550,36,M,Self-employed
4551,36,M,Programmer
4552,43,M,Other
4553,53,F,Self-employed
4554,43,F,Homemaker
4555,36,F,Homemaker
4556,63,M,Self-employed
4557,43,M,Sales
4558,53,M,Sales
4559,43,M,Executive
4560,43,M,Other
4561,43,F,Homemaker
4562,53,M,Student
4563,43,F,Doctor
4564,53,M,Programmer
4565,53,M,Sales
4566,53,M,Technician
4567,36,M,College
4568,43,F,College
4569,43,M,Other
4570,63,M,Technician
4571,53,M,Executive
4572,19,F,Student
4573,68,M,Self-employed
4574,43,M,College
4575,19,F,Student
4576,43,F,Executive
4577,53,M,Executive
4578,43,M,Other
4579,36,F,College
4580,74,F,Retired
4581,43,M,Educator
4582,43,F,Other
4583,68,M,Educator
4584,63,F,Other
4585,53,M,Executive
4586,43,M,College
4587,53,M,Sales
4588,43,F,College
4589,43,M,Technician
4590,36,F,Writer
4591,43,M,Scientist
4592,36,M,College
4593,63,F,Educator
4594,53,M,Self-employed
4595,43,M,Tradesman
4596,36,F,College
4597,43,F,College
4598,53,F,Administrator
4599,53,F,Other
4600,43,M,Other
4601,53,M,Sales
4602,53,M,Executive
4603,53,F,Artist
4604,43,M,Scientist
4605,43,M,Scientist
4606,19,F,Student
4607,43,M,Other
4608,43,F,Other
4609,43,F,College
4610,43,F,College
4611,36,F,College
4612,36,F,College
4613,43,M,Programmer
4614,63,F,Educator
4615,43,M,Technician
4616,43,M,Writer
4617,43,F,Doctor
4618,43,M,Sales
4619,43,F,Educator
4620,36,F,Technician
4621,43,M,College
4622,43,M,Programmer
4623,43,M,Self-employed
4624,43,M,Programmer
4625,43,M,Executive
4626,43,M,Sales
4627,74,M,Educator
4628,74,F,Doctor
4629,36,F,College
4630,43,F,College
4631,36,M,College
4632,43,M,Other
4633,19,M,Other
4634,68,M,Writer
4635,36,M,College
4636,36,M,Artist
4637,53,F,Homemaker
4638,43,M,College
4639,53,M,Lawyer
4640,43,M,College
4641,43,M,Executive
4642,43,M,Other
4643,43,M,Other
4644,68,M,Educator
4645,68,F,Doctor
4646,43,F,Doctor
4647,53,M,Writer
4648,36,M,College
4649,74,M,Retired
4650,43,M,Executive
4651,63,F,Other
4652,43,F,Executive
4653,53,M,Programmer
4654,53,M,Writer
4655,43,F,Educator
4656,43,M,Technician
4657,63,M,Sales
4658,43,M,College
4659,43,F,Sales
4660,36,F,College
4661,63,M,Scientist
4662,36,F,College
4663,43,M,College
4664,63,F,Executive
4665,53,M,Artist
4666,53,M,Educator
4667,43,M,Sales
4668,53,M,Sales
4669,53,M,Executive
4670,53,M,Customer Service
4671,43,M,Programmer
4672,74,M,Retired
4673,53,M,Self-employed
4674,53,F,Executive
4675,36,F,College
4676,63,M,Sales
4677,68,M,Doctor
4678,53,M,Artist
4679,74,M,Retired
4680,53,M,Other
4681,53,F,Scientist
4682,43,M,Executive
4683,43,M,Other
4684,43,F,Other
4685,53,M,Educator
4686,36,M,Educator
4687,53,M,Sales
4688,43,M,Homemaker
4689,36,M,Programmer
4690,19,F,Student
4691,63,F,Technician
4692,43,F,Executive
4693,36,M,Educator
4694,74,M,Executive
4695,36,M,Tradesman
4696,36,M,Programmer
4697,36,M,Student
4698,43,F,Doctor
4699,36,F,Other
4700,36,F,College
4701,63,M,Technician
4702,43,M,Lawyer
4703,43,M,Executive
4704,36,M,Writer
4705,36,F,Other
4706,43,M,Sales
4707,19,M,Other
4708,43,M,Other
4709,63,M,Other
4710,53,F,Self-employed
4711,43,M,Technician
4712,53,M,Technician
4713,43,M,Technician
4714,68,M,Educator
4715,43,M,Artist
4716,43,F,Self-employed
4717,63,M,Technician
4718,53,M,Executive
4719,53,F,Homemaker
4720,43,M,Artist
4721,53,M,Lawyer
4722,53,M,Programmer
4723,53,M,Executive
4724,74,F,Doctor
4725,53,M,Customer Service
4726,53,F,Self-employed
4727,74,F,Other
4728,43,M,Unemployed
4729,68,M,Self-employed
4730,68,M,Lawyer
4731,43,M,Technician
4732,43,M,Sales
4733,36,M,Tradesman
4734,68,M,Educator
4735,63,M,Administrator
4736,36,M,Writer
4737,53,M,Self-employed
4738,74,M,Educator
4739,43,M,Administrator
4740,43,F,Administrator
4741,53,M,Executive
4742,43,M,Administrator
4743,74,M,Retired
4744,68,M,Scientist
4745,36,F,College
4746,68,M,Educator
4747,36,M,College
4748,63,M,Self-employed
4749,63,M,Other
4750,43,F,Other
4751,68,M,Scientist
4752,36,F,College
4753,74,M,Educator
4754,36,F,Other
4755,74,F,Executive
4756,74,M,Self-employed
4757,53,M,Technician
4758,74,F,Retired
4759,68,F,Other
4760,53,M,Technician
4761,36,M,Scientist
4762,43,F,Sales
4763,74,M,Lawyer
4764,19,M,Student
4765,53,F,Self-employed
4766,53,M,Self-employed
4767,53,F,Homemaker
4768,43,M,College
4769,43,M,Educator
4770,53,F,Executive
4771,43,F,College
4772,74,M,Technician
4773,63,M,Educator
4774,63,M,Sales
4775,43,M,Technician
4776,43,F,Administrator
4777,43,M,Artist
4778,43,M,Other
4779,63,M,Administrator
4780,43,M,Programmer
4781,68,F,Doctor
4782,63,M,Educator
4783,43,M,Other
4784,53,F,Doctor
4785,43,F,Sales
4786,63,M,Doctor
4787,19,M,Lawyer
4788,53,M,Executive
4789,53,M,Artist
4790,43,F,Artist
4791,36,M,College
4792,68,F,Executive
4793,43,F,Doctor
4794,53,F,Other
4795,63,M,Self-employed
4796,53,M,Executive
4797,53,F,Technician
4798,43,M,Educator
4799,36,F,College
4800,36,M,College
4801,43,M,College
4802,74,M,Educator
4803,43,F,Self-employed
4804,53,F,Educator
4805,53,M,Educator
4806,43,M,Technician
4807,19,M,Artist
4808,53,M,Other
4809,68,F,College
4810,36,M,Programmer
4811,53,M,Educator
4812,36,M,Sales
4813,53,F,Homemaker
4814,36,M,Sales
4815,68,F,Tradesman
4816,63,F,Doctor
4817,43,M,Educator
4818,43,F,Technician
4819,53,M,Tradesman
4820,68,M,Lawyer
4821,36,M,Unemployed
4822,53,F,Other
4823,36,M,College
4824,43,M,Executive
4825,43,M,Technician
4826,63,M,Programmer
4827,53,M,Other
4828,36,F,Writer
4829,43,M,Other
4830,19,M,Student
4831,43,F,Educator
4832,43,M,Sales
4833,53,M,Self-employed
4834,63,F,Homemaker
4835,43,M,Writer
4836,63,F,Self-employed
4837,43,M,Customer Service
4838,63,M,Educator
4839,68,F,Doctor
4840,63,F,Doctor
4841,43,M,Programmer
4842,53,F,Educator
4843,74,M,Educator
4844,63,M,Executive
4845,43,F,Educator
4846,43,F,Artist
4847,43,M,Programmer
4848,53,F,Doctor
4849,36,F,College
4850,63,F,Administrator
4851,36,M,Technician
4852,53,M,Other
4853,43,M,Executive
4854,68,F,Retired
4855,43,M,Programmer
4856,43,M,Executive
4857,43,M,Sales
4858,43,M,Educator
4859,36,F,Sales
4860,43,M,Artist
4861,43,M,College
4862,43,M,Other
4863,43,F,Homemaker
4864,36,M,Writer
4865,53,F,Sales
4866,74,M,Programmer
4867,43,M,Self-employed
4868,53,M,Technician
4869,63,F,Doctor
4870,53,F,Administrator
4871,36,M,Programmer
4872,63,M,Educator
4873,74,M,Lawyer
4874,43,F,College
4875,53,M,Other
4876,53,F,Technician
4877,43,M,College
4878,68,M,College
4879,43,M,Administrator
4880,63,F,Homemaker
4881,63,M,Self-employed
4882,63,M,Lawyer
4883,19,F,Student
4884,53,M,Sales
4885,74,M,Educator
4886,53,F,Technician
4887,36,M,Artist
4888,74,F,Other
4889,36,M,College
4890,43,F,Educator
4891,53,M,Technician
4892,43,M,Programmer
4893,43,M,Technician
4894,53,M,Executive
4895,43,F,Administrator
4896,53,M,Doctor
4897,53,M,Self-employed
4898,43,M,Educator
4899,43,M,Programmer
4900,43,M,Writer
4901,43,M,Executive
4902,53,M,Sales
4903,53,M,Programmer
4904,68,M,Scientist
4905,63,F,Educator
4906,68,M,Technician
4907,68,F,Executive
4908,53,M,Scientist
4909,53,F,Programmer
4910,36,M,Programmer
4911,43,F,Other
4912,68,F,Writer
4913,43,F,Educator
4914,43,F,Educator
4915,43,M,Programmer
4916,36,M,Writer
4917,63,M,Other
4918,36,F,Programmer
4919,36,M,Other
4920,53,M,Educator
4921,43,F,Scientist
4922,36,M,Technician
4923,63,M,Tradesman
4924,53,F,Other
4925,53,F,Doctor
4926,19,M,Student
4927,63,M,Other
4928,43,F,Administrator
4929,63,M,Educator
4930,68,M,Technician
4931,68,M,Technician
4932,43,M,Executive
4933,43,M,Scientist
4934,43,F,Other
4935,53,M,Technician
4936,36,F,College
4937,53,M,Other
4938,36,F,College
4939,43,M,Executive
4940,68,F,Lawyer
4941,74,M,Writer
4942,63,M,Programmer
4943,68,F,Other
4944,68,M,Technician
4945,68,M,Other
4946,53,F,Educator
4947,53,M,Technician
4948,63,M,Artist
4949,36,M,College
4950,43,M,Self-employed
4951,53,F,Technician
4952,43,F,Sales
4953,53,M,Programmer
4954,63,M,Other
4955,74,M,Retired
4956,53,M,Scientist
4957,43,M,Artist
4958,36,M,Executive
4959,43,M,Technician
4960,74,M,Educator
4961,43,M,Executive
4962,43,M,Doctor
4963,63,M,Technician
4964,53,M,Other
4965,19,M,Student
4966,68,M,Sales
4967,36,M,College
4968,68,F,Writer
4969,36,M,Unemployed
4970,43,F,Programmer
4971,53,M,Executive
4972,53,M,Other
4973,74,F,Artist
4974,53,M,Writer
4975,53,M,Other
4976,43,M,Lawyer
4977,43,M,College
4978,53,M,Sales
4979,53,M,Artist
4980,43,M,Educator
4981,68,M,Educator
4982,43,M,Programmer
4983,63,F,Self-employed
4984,53,M,Other
4985,53,M,Other
4986,36,M,Programmer
4987,74,F,Farmer
4988,43,M,Technician
4989,43,M,Other
4990,43,F,College
4991,74,F,Sales
4992,43,F,Artist
4993,63,M,Technician
4994,63,M,Technician
4995,68,M,Writer
4996,53,M,Executive
4997,19,M,Student
4998,36,F,College
4999,74,F,Retired
5000,43,M,College
5001,43,F,Artist
5002,43,M,Technician
5003,53,M,Programmer
5004,74,F,Educator
5005,63,M,Self-employed
5006,53,M,Administrator
5007,36,F,College
5008,43,M,Writer
5009,63,F,Self-employed
5010,63,M,Scientist
5011,36,M,College
5012,68,M,Scientist
5013,36,M,College
5014,63,M,Other
5015,53,M,Doctor
5016,53,F,Educator
5017,53,M,Programmer
5018,74,F,Programmer
5019,43,M,Executive
5020,74,F,Retired
5021,68,M,Doctor
5022,53,M,Executive
5023,53,M,Writer
5024,63,F,Educator
5025,43,M,Writer
5026,43,M,Technician
5027,43,F,Sales
5028,43,M,Programmer
5029,43,M,College
5030,36,M,Educator
5031,43,F,College
5032,36,M,Technician
5033,74,F,Retired
5034,43,F,Scientist
5035,43,F,Technician
5036,53,M,Executive
5037,53,M,Programmer
5038,43,M,Writer
5039,53,F,College
5040,63,M,Programmer
5041,63,F,Doctor
5042,36,F,Artist
5043,36,F,Doctor
5044,53,F,Doctor
5045,53,M,Other
5046,43,M,Self-employed
5047,63,M,Doctor
5048,53,F,Executive
5049,43,M,Programmer
5050,36,F,College
5051,68,F,Executive
5052,53,M,Self-employed
5053,43,M,College
5054,53,M,Artist
5055,53,F,Self-employed
5056,63,M,Educator
5057,68,M,Executive
5058,74,M,Technician
5059,63,M,Self-employed
5060,63,M,Technician
5061,36,F,Unemployed
5062,68,M,Self-employed
5063,19,F,Student
5064,36,M,College
5065,43,M,Sales
5066,43,F,Educator
5067,74,M,Retired
5068,53,M,Executive
5069,74,F,Other
5070,43,M,Artist
5071,43,F,Executive
5072,63,M,Technician
5073,74,M,Artist
5074,19,M,Other
5075,68,M,Doctor
5076,43,M,Administrator
5077,43,M,Artist
5078,63,M,Executive
5079,43,M,College
5080,68,F,Programmer
5081,36,F,College
5082,53,M,Educator
5083,43,M,College
5084,36,M,College
5085,74,M,Technician
5086,43,M,Educator
5087,43,F,Doctor
5088,43,M,Technician
5089,53,F,Self-employed
5090,53,F,Unemployed
5091,43,M,Technician
5092,74,M,Sales
5093,68,M,Executive
5094,36,M,Student
5095,53,F,Educator
5096,43,M,Lawyer
5097,74,M,Self-employed
5098,68,M,Executive
5099,36,M,Other
5100,68,M,Doctor
5101,43,M,Other
5102,43,M,Programmer
5103,53,F,Self-employed
5104,53,M,Writer
5105,68,M,Executive
5106,53,F,Educator
5107,63,F,Other
5108,43,F,Homemaker
5109,63,F,Doctor
5110,53,M,Scientist
5111,53,M,Artist
5112,53,M,Retired
5113,43,M,Other
5114,19,F,Student
5115,74,M,Programmer
5116,53,M,Doctor
5117,43,F,Other
